Year,State,CoC Number,CoC Name,Measures,Count
1/1/2012,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Chronically Homeless People in Families,8
1/1/2012,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless,169
1/1/2012,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless Individuals,131
1/1/2012,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless People in Families,38
1/1/2012,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless Veterans,6
1/1/2012,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Total Homeless,226
1/1/2012,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Chronically Homeless,30
1/1/2012,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Chronically Homeless Individuals,30
1/1/2012,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Chronically Homeless People in Families,0
1/1/2012,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless,57
1/1/2012,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless Individuals,51
1/1/2012,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless People in Families,6
1/1/2012,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless Veterans,0
1/1/2012,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Chronically Homeless,"1,422"
1/1/2012,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Chronically Homeless Individuals,"1,370"
1/1/2012,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Chronically Homeless People in Families,52
1/1/2012,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Homeless Individuals,"5,621"
1/1/2012,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Homeless People in Families,"1,566"
1/1/2012,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Homeless Veterans,"1,162"
1/1/2012,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Chronically Homeless,178
1/1/2012,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Chronically Homeless Individuals,161
1/1/2012,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Chronically Homeless People in Families,17
1/1/2012,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Homeless,"3,363"
1/1/2012,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Homeless Individuals,"2,081"
1/1/2012,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Homeless People in Families,"1,282"
1/1/2012,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Homeless Veterans,380
1/1/2012,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Total Homeless,"7,187"
1/1/2012,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Chronically Homeless,"1,244"
1/1/2012,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Chronically Homeless Individuals,"1,209"
1/1/2012,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Chronically Homeless People in Families,35
1/1/2012,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Homeless,"3,824"
1/1/2012,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Homeless Individuals,"3,540"
1/1/2012,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Homeless People in Families,284
1/1/2012,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Homeless Veterans,782
1/1/2012,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Chronically Homeless,50
1/1/2012,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Chronically Homeless Individuals,14
1/1/2012,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Chronically Homeless People in Families,36
1/1/2012,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Homeless Individuals,198
1/1/2012,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Homeless People in Families,110
1/1/2012,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Homeless Veterans,7
1/1/2012,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Chronically Homeless,50
1/1/2012,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Chronically Homeless Individuals,14
1/1/2012,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Chronically Homeless People in Families,36
1/1/2012,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless,191
1/1/2012,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless Individuals,111
1/1/2012,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless People in Families,80
1/1/2012,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless Veterans,7
1/1/2012,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Total Homeless,308
1/1/2012,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Chronically Homeless,0
1/1/2012,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Chronically Homeless Individuals,0
1/1/2012,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Chronically Homeless People in Families,0
1/1/2012,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Homeless,117
1/1/2012,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Homeless Individuals,87
1/1/2012,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Homeless People in Families,30
1/1/2012,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Homeless Veterans,0
1/1/2013,TX,TX-500,San Antonio/Bexar County CoC,Chronically Homeless,621
1/1/2013,TX,TX-500,San Antonio/Bexar County CoC,Chronically Homeless Individuals,297
1/1/2013,TX,TX-500,San Antonio/Bexar County CoC,Chronically Homeless People in Families,324
1/1/2013,TX,TX-500,San Antonio/Bexar County CoC,Homeless Individuals,"2,165"
1/1/2013,TX,TX-500,San Antonio/Bexar County CoC,Homeless People in Families,815
1/1/2013,TX,TX-500,San Antonio/Bexar County CoC,Homeless Veterans,122
1/1/2013,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Chronically Homeless,463
1/1/2013,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Chronically Homeless Individuals,218
1/1/2013,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Chronically Homeless People in Families,245
1/1/2013,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Homeless,"1,737"
1/1/2013,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Homeless Individuals,922
1/1/2013,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Homeless People in Families,815
1/1/2013,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Homeless Veterans,88
1/1/2013,TX,TX-500,San Antonio/Bexar County CoC,Total Homeless,"2,980"
1/1/2013,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Chronically Homeless,158
1/1/2013,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Chronically Homeless Individuals,79
1/1/2013,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Chronically Homeless People in Families,79
1/1/2013,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Homeless,"1,243"
1/1/2013,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Homeless Individuals,"1,243"
1/1/2013,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Homeless People in Families,0
1/1/2013,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Homeless Veterans,34
1/1/2013,TX,TX-503,Austin/Travis County CoC,Chronically Homeless,458
1/1/2013,TX,TX-503,Austin/Travis County CoC,Chronically Homeless Individuals,432
1/1/2013,TX,TX-503,Austin/Travis County CoC,Chronically Homeless People in Families,26
1/1/2013,TX,TX-503,Austin/Travis County CoC,Homeless Individuals,"1,474"
1/1/2013,TX,TX-503,Austin/Travis County CoC,Homeless People in Families,616
1/1/2013,TX,TX-503,Austin/Travis County CoC,Homeless Veterans,300
1/1/2013,TX,TX-503,Austin/Travis County CoC,Sheltered Chronically Homeless,130
1/1/2013,TX,TX-503,Austin/Travis County CoC,Sheltered Chronically Homeless Individuals,104
1/1/2013,TX,TX-503,Austin/Travis County CoC,Sheltered Chronically Homeless People in Families,26
1/1/2013,TX,TX-503,Austin/Travis County CoC,Sheltered Homeless,"1,325"
1/1/2013,TX,TX-503,Austin/Travis County CoC,Sheltered Homeless Individuals,709
1/1/2013,TX,TX-503,Austin/Travis County CoC,Sheltered Homeless People in Families,616
1/1/2013,TX,TX-503,Austin/Travis County CoC,Sheltered Homeless Veterans,125
1/1/2013,TX,TX-503,Austin/Travis County CoC,Total Homeless,"2,090"
1/1/2013,TX,TX-503,Austin/Travis County CoC,Unsheltered Chronically Homeless,328
1/1/2013,TX,TX-503,Austin/Travis County CoC,Unsheltered Chronically Homeless Individuals,328
1/1/2013,TX,TX-503,Austin/Travis County CoC,Unsheltered Chronically Homeless People in Families,0
1/1/2013,TX,TX-503,Austin/Travis County CoC,Unsheltered Homeless,765
1/1/2013,TX,TX-503,Austin/Travis County CoC,Unsheltered Homeless Individuals,765
1/1/2013,TX,TX-503,Austin/Travis County CoC,Unsheltered Homeless People in Families,0
1/1/2013,TX,TX-503,Austin/Travis County CoC,Unsheltered Homeless Veterans,175
1/1/2013,TX,TX-600,Dallas City & County/Irving CoC,Chronically Homeless,502
1/1/2013,TX,TX-600,Dallas City & County/Irving CoC,Chronically Homeless Individuals,443
1/1/2013,TX,TX-600,Dallas City & County/Irving CoC,Chronically Homeless People in Families,59
1/1/2013,TX,TX-600,Dallas City & County/Irving CoC,Homeless Individuals,"1,962"
1/1/2013,TX,TX-600,Dallas City & County/Irving CoC,Homeless People in Families,"1,201"
1/1/2013,TX,TX-600,Dallas City & County/Irving CoC,Homeless Veterans,303
1/1/2013,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Chronically Homeless,413
1/1/2013,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Chronically Homeless Individuals,366
1/1/2013,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Chronically Homeless People in Families,47
1/1/2013,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Homeless,"2,912"
1/1/2013,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Homeless Individuals,"1,720"
1/1/2013,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Homeless People in Families,"1,192"
1/1/2013,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Homeless Veterans,263
1/1/2013,TX,TX-600,Dallas City & County/Irving CoC,Total Homeless,"3,163"
1/1/2013,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Chronically Homeless,89
1/1/2013,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Chronically Homeless Individuals,77
1/1/2013,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Chronically Homeless People in Families,12
1/1/2013,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Homeless,251
1/1/2013,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Homeless Individuals,242
1/1/2013,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Homeless People in Families,9
1/1/2013,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Homeless Veterans,40
1/1/2013,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Chronically Homeless,226
1/1/2013,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Chronically Homeless Individuals,208
1/1/2013,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Chronically Homeless People in Families,18
1/1/2013,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Homeless Individuals,"1,282"
1/1/2013,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Homeless People in Families,"1,108"
1/1/2013,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Homeless Veterans,217
1/1/2013,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Chronically Homeless,159
1/1/2013,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Chronically Homeless Individuals,141
1/1/2013,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Chronically Homeless People in Families,18
1/1/2013,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless,"2,109"
1/1/2013,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless Individuals,"1,001"
1/1/2013,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless People in Families,"1,108"
1/1/2013,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless Veterans,166
1/1/2013,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Total Homeless,"2,390"
1/1/2013,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Chronically Homeless,67
1/1/2013,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Chronically Homeless Individuals,67
1/1/2013,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Chronically Homeless People in Families,0
1/1/2013,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless,281
1/1/2013,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless Individuals,281
1/1/2013,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless People in Families,0
1/1/2013,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless Veterans,51
1/1/2013,TX,TX-603,El Paso City & County CoC,Chronically Homeless,131
1/1/2013,TX,TX-603,El Paso City & County CoC,Chronically Homeless Individuals,96
1/1/2013,TX,TX-603,El Paso City & County CoC,Chronically Homeless People in Families,35
1/1/2013,TX,TX-603,El Paso City & County CoC,Homeless Individuals,717
1/1/2013,TX,TX-603,El Paso City & County CoC,Homeless People in Families,500
1/1/2013,TX,TX-603,El Paso City & County CoC,Homeless Veterans,136
1/1/2013,TX,TX-603,El Paso City & County CoC,Sheltered Chronically Homeless,93
1/1/2013,TX,TX-603,El Paso City & County CoC,Sheltered Chronically Homeless Individuals,62
1/1/2013,TX,TX-603,El Paso City & County CoC,Sheltered Chronically Homeless People in Families,31
1/1/2013,TX,TX-603,El Paso City & County CoC,Sheltered Homeless,"1,036"
1/1/2013,TX,TX-603,El Paso City & County CoC,Sheltered Homeless Individuals,545
1/1/2013,TX,TX-603,El Paso City & County CoC,Sheltered Homeless People in Families,491
1/1/2013,TX,TX-603,El Paso City & County CoC,Sheltered Homeless Veterans,80
1/1/2013,TX,TX-603,El Paso City & County CoC,Total Homeless,"1,217"
1/1/2013,TX,TX-603,El Paso City & County CoC,Unsheltered Chronically Homeless,38
1/1/2013,TX,TX-603,El Paso City & County CoC,Unsheltered Chronically Homeless Individuals,34
1/1/2013,TX,TX-603,El Paso City & County CoC,Unsheltered Chronically Homeless People in Families,4
1/1/2013,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless,181
1/1/2013,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless Individuals,172
1/1/2013,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless People in Families,9
1/1/2013,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless Veterans,56
1/1/2013,TX,TX-604,Waco/McLennan County CoC,Chronically Homeless,30
1/1/2013,TX,TX-604,Waco/McLennan County CoC,Chronically Homeless Individuals,26
1/1/2013,TX,TX-604,Waco/McLennan County CoC,Chronically Homeless People in Families,4
1/1/2013,TX,TX-604,Waco/McLennan County CoC,Homeless Individuals,118
1/1/2013,TX,TX-604,Waco/McLennan County CoC,Homeless People in Families,177
1/1/2013,TX,TX-604,Waco/McLennan County CoC,Homeless Veterans,32
1/1/2013,TX,TX-604,Waco/McLennan County CoC,Sheltered Chronically Homeless,11
1/1/2013,TX,TX-604,Waco/McLennan County CoC,Sheltered Chronically Homeless Individuals,11
1/1/2013,TX,TX-604,Waco/McLennan County CoC,Sheltered Chronically Homeless People in Families,0
1/1/2013,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless,230
1/1/2013,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless Individuals,69
1/1/2013,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless People in Families,161
1/1/2013,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless Veterans,17
1/1/2013,TX,TX-604,Waco/McLennan County CoC,Total Homeless,295
1/1/2013,TX,TX-604,Waco/McLennan County CoC,Unsheltered Chronically Homeless,19
1/1/2013,TX,TX-604,Waco/McLennan County CoC,Unsheltered Chronically Homeless Individuals,15
1/1/2013,TX,TX-604,Waco/McLennan County CoC,Unsheltered Chronically Homeless People in Families,4
1/1/2013,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless,65
1/1/2013,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless Individuals,49
1/1/2013,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless People in Families,16
1/1/2013,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless Veterans,15
1/1/2013,TX,TX-607,Texas Balance of State (BoS) CoC,Chronically Homeless,"2,022"
1/1/2013,TX,TX-607,Texas Balance of State (BoS) CoC,Chronically Homeless Individuals,"1,861"
1/1/2013,TX,TX-607,Texas Balance of State (BoS) CoC,Chronically Homeless People in Families,161
1/1/2013,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless Individuals,"7,519"
1/1/2013,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless People in Families,"2,609"
1/1/2013,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless Veterans,"1,766"
1/1/2013,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Chronically Homeless,456
1/1/2013,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Chronically Homeless Individuals,392
1/1/2013,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Chronically Homeless People in Families,64
1/1/2013,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless,"3,938"
1/1/2013,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless Individuals,"2,178"
1/1/2013,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless People in Families,"1,760"
1/1/2013,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless Veterans,701
1/1/2013,TX,TX-607,Texas Balance of State (BoS) CoC,Total Homeless,"10,128"
1/1/2013,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Chronically Homeless,"1,566"
1/1/2013,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Chronically Homeless Individuals,"1,469"
1/1/2013,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Chronically Homeless People in Families,97
1/1/2013,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless,"6,190"
1/1/2013,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless Individuals,"5,341"
1/1/2013,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless People in Families,849
1/1/2013,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless Veterans,"1,065"
1/1/2013,TX,TX-611,Amarillo CoC,Chronically Homeless,122
1/1/2013,TX,TX-611,Amarillo CoC,Chronically Homeless Individuals,120
1/1/2013,TX,TX-611,Amarillo CoC,Chronically Homeless People in Families,2
1/1/2013,TX,TX-611,Amarillo CoC,Homeless Individuals,391
1/1/2013,TX,TX-611,Amarillo CoC,Homeless People in Families,125
1/1/2013,TX,TX-611,Amarillo CoC,Homeless Veterans,106
1/1/2013,TX,TX-611,Amarillo CoC,Sheltered Chronically Homeless,105
1/1/2013,TX,TX-611,Amarillo CoC,Sheltered Chronically Homeless Individuals,103
1/1/2013,TX,TX-611,Amarillo CoC,Sheltered Chronically Homeless People in Families,2
1/1/2013,TX,TX-611,Amarillo CoC,Sheltered Homeless,468
1/1/2013,TX,TX-611,Amarillo CoC,Sheltered Homeless Individuals,343
1/1/2013,TX,TX-611,Amarillo CoC,Sheltered Homeless People in Families,125
1/1/2013,TX,TX-611,Amarillo CoC,Sheltered Homeless Veterans,96
1/1/2013,TX,TX-611,Amarillo CoC,Total Homeless,516
1/1/2013,TX,TX-611,Amarillo CoC,Unsheltered Chronically Homeless,17
1/1/2013,TX,TX-611,Amarillo CoC,Unsheltered Chronically Homeless Individuals,17
1/1/2013,TX,TX-611,Amarillo CoC,Unsheltered Chronically Homeless People in Families,0
